YEAR,DOY,HOUR,PAR,Swdown,TEMP,SoilT,RH,RAIN,WIND,PRESSURE,aCO2_AW,SWC
2009,238,3,8.38,0.18,13.54,15.73,83.74,0.00,2.45,"93,279.14",387.87,17.43
2009,238,4,8.50,0.17,13.36,15.65,84.09,0.00,2.47,"93,268.82",387.87,17.47
2009,238,5,33.42,4.51,13.39,15.56,81.58,0.00,2.44,"93,271.59",387.87,17.61
2009,238,6,297.58,67.37,13.72,15.54,78.88,0.00,2.50,"93,286.05",387.87,17.41
2009,238,7,754.65,167.64,14.09,15.72,78.54,0.00,2.32,"93,306.59",387.87,17.60
2009,238,8,"1,393.64",302.36,14.35,15.96,79.76,0.00,2.31,"93,327.27",387.87,17.51
2009,238,9,"1,864.54",406.58,15.00,16.38,77.26,0.00,2.27,"93,354.64",387.87,17.27
2009,238,10,"2,177.91",486.95,15.74,16.81,74.60,0.00,2.30,"93,367.23",387.87,17.35
2009,238,11,"2,552.49",576.72,16.75,17.48,70.86,0.00,2.35,"93,358.41",387.87,17.65
2009,238,12,"2,826.39",612.15,17.63,17.96,64.58,0.00,2.62,"93,343.32",387.87,17.29
2009,238,13,"2,645.36",593.52,18.32,18.45,61.07,0.00,2.66,"93,331.95",387.87,17.39
2009,238,14,"2,345.90",521.55,18.83,18.67,58.68,0.00,2.75,"93,320.64",387.87,17.37
2009,238,15,"1,950.23",430.25,18.70,18.67,62.04,0.00,2.96,"93,303.45",387.87,17.30
2009,238,16,"1,219.67",256.18,18.09,18.43,66.30,0.00,2.70,"93,299.05",387.87,17.26
2009,238,17,557.28,120.40,17.39,18.04,68.05,0.00,2.69,"93,295.95",387.87,17.17
2009,238,18,187.06,40.55,16.45,17.53,70.77,0.00,2.91,"93,324.55",387.87,17.12
2009,238,19,16.37,1.66,15.60,17.07,75.01,0.00,2.87,"93,362.77",387.87,17.11
2009,238,20,8.44,0.23,15.34,16.79,74.39,0.00,3.05,"93,400.95",387.87,17.09
2009,238,21,8.37,0.25,15.04,16.62,74.91,0.00,3.10,"93,419.59",387.87,17.08
2009,238,22,8.41,0.23,14.81,16.50,75.53,0.00,3.48,"93,431.59",387.87,17.09
2009,238,23,8.40,0.23,14.29,16.27,78.15,0.00,3.70,"93,433.05",387.87,17.11
2009,239,0,8.42,0.24,13.90,15.98,80.16,0.00,3.52,"93,439.82",387.87,17.15
2009,239,1,8.43,0.28,13.50,15.76,82.24,0.00,3.72,"93,438.05",387.87,17.16
2009,239,2,8.47,0.28,13.19,15.53,82.84,0.00,3.20,"93,424.09",387.87,17.16
2009,239,3,8.42,0.30,12.95,15.33,83.86,0.00,2.97,"93,413.50",387.87,17.19
2009,239,4,8.40,0.30,12.73,15.17,84.65,0.00,2.71,"93,401.86",387.87,17.33
2009,239,5,24.61,3.36,12.46,15.04,86.37,0.00,2.62,"93,416.77",387.87,17.38
2009,239,6,219.05,51.94,12.42,14.96,88.24,0.00,2.37,"93,441.73",387.87,17.25
2009,239,7,649.02,158.63,12.63,15.03,89.87,0.00,1.76,"93,466.82",387.87,17.33
2009,239,8,"1,108.80",265.20,13.11,15.32,88.36,0.00,1.96,"93,484.95",387.87,17.38
2009,239,9,"1,284.69",304.95,13.66,15.61,85.37,0.00,1.99,"93,498.32",387.87,17.49
2009,239,10,"1,779.43",441.38,14.42,15.92,81.59,0.00,2.06,"93,509.68",387.87,17.56
2009,239,11,"2,376.68",580.09,15.40,16.47,77.54,0.00,2.24,"93,491.86",387.87,17.51
2009,239,12,"2,573.30",599.91,16.34,17.07,72.73,0.00,2.50,"93,469.45",387.87,17.50
2009,239,13,"2,446.49",574.49,16.87,17.37,70.10,0.00,2.42,"93,451.09",387.87,17.46
2009,239,14,"2,332.16",537.22,17.40,17.48,67.35,0.00,2.16,"93,434.82",387.87,17.45
2009,239,15,"1,613.09",377.78,17.65,17.48,65.46,0.00,2.28,"93,414.23",387.87,17.51
2009,239,16,"1,436.69",312.05,17.85,17.40,64.81,0.00,2.18,"93,403.45",387.87,17.44
2009,239,17,762.45,168.07,17.63,17.23,66.19,0.00,2.08,"93,397.50",387.87,17.38
2009,239,18,225.59,50.92,16.84,16.87,66.82,0.00,2.80,"93,397.95",387.87,17.37
2009,239,19,16.04,1.28,16.06,16.56,70.31,0.00,3.14,"93,422.50",387.87,17.50
2009,239,20,8.41,0.22,15.48,16.36,75.81,0.00,2.40,"93,455.32",387.87,17.51
2009,239,21,8.45,0.25,15.20,16.24,77.36,0.00,2.31,"93,468.14",387.87,17.74
2009,239,22,8.42,0.27,14.93,16.14,77.84,0.00,2.49,"93,468.55",387.87,17.85
2009,239,23,8.48,0.25,14.48,16.02,79.49,0.00,2.44,"93,463.41",387.87,17.84
2009,240,0,8.44,0.28,14.19,15.85,78.95,0.00,2.34,"93,455.64",387.87,17.81
2009,240,1,8.44,0.29,13.75,15.71,80.93,0.00,2.47,"93,443.32",387.87,17.79
2009,240,2,8.43,0.27,13.44,15.58,82.81,0.00,2.52,"93,430.55",387.87,17.82
2009,240,3,8.41,0.26,13.13,15.46,84.80,0.00,2.24,"93,419.45",387.87,17.78
2009,240,4,8.48,0.27,12.89,15.31,85.78,0.00,1.99,"93,411.05",387.87,17.76
2009,240,5,24.68,2.95,12.65,15.15,86.25,0.00,1.46,"93,418.64",387.87,17.81
2009,240,6,248.89,64.17,12.63,15.06,86.48,0.00,1.75,"93,447.00",387.87,17.75
2009,240,7,696.30,171.99,12.61,15.09,88.07,0.00,1.74,"93,474.18",387.87,17.59
2009,240,8,"1,223.48",296.77,12.97,15.29,88.02,0.00,1.80,"93,494.09",387.87,17.80
2009,240,9,"1,883.66",448.48,14.16,15.72,84.17,0.00,1.66,"93,515.23",387.87,17.72
2009,240,10,"2,178.57",524.50,15.16,16.16,79.77,0.00,1.83,"93,523.18",387.87,17.54
2009,240,11,"2,473.28",602.44,16.01,16.72,75.84,0.00,2.01,"93,505.91",387.87,17.62
2009,240,12,"2,588.56",611.51,16.82,17.25,72.52,0.00,2.18,"93,494.64",387.87,17.47
2009,240,13,"2,494.33",590.40,17.41,17.51,68.67,0.00,2.38,"93,489.32",387.87,17.60
2009,240,14,"1,989.16",474.60,17.39,17.49,68.10,0.00,2.43,"93,471.41",387.87,17.52
2009,240,15,"1,533.91",369.66,17.31,17.41,69.10,0.00,2.49,"93,453.55",387.87,17.51
2009,240,16,905.48,206.41,16.85,17.20,72.08,0.00,2.40,"93,456.05",387.87,17.53
2009,240,17,558.10,128.11,16.44,16.87,73.80,0.00,2.30,"93,449.91",387.87,17.58
2009,240,18,176.10,40.92,15.75,16.49,73.72,0.00,2.23,"93,450.36",387.87,17.79
2009,240,19,12.63,1.08,15.28,16.20,73.53,0.00,2.58,"93,472.23",387.87,17.85
2009,240,20,8.45,0.37,15.15,16.01,73.10,0.00,2.37,"93,504.86",387.87,17.96
2009,240,21,8.41,0.21,14.54,15.84,76.10,0.00,2.14,"93,522.27",387.87,17.99
2009,240,22,8.50,0.22,14.06,15.61,78.11,0.00,2.45,"93,527.32",387.87,18.09
2009,240,23,8.51,0.19,13.87,15.45,78.26,0.00,2.72,"93,528.86",387.87,18.07
2009,241,0,8.40,0.22,13.53,15.27,78.50,0.00,2.69,"93,517.05",387.87,18.09
2009,241,1,8.43,0.17,13.23,15.13,79.64,0.00,3.13,"93,496.68",387.87,18.08
2009,241,2,8.37,0.21,12.80,14.99,82.94,0.00,2.88,"93,494.27",387.87,18.08
2009,241,3,8.40,0.42,12.45,14.84,84.88,0.00,2.52,"93,481.45",387.87,18.13
2009,241,4,8.40,0.38,12.25,14.70,85.49,0.00,2.49,"93,475.23",387.87,18.24
2009,241,5,27.26,3.46,11.97,14.52,86.29,0.00,2.35,"93,486.05",387.87,18.28
2009,241,6,258.19,61.93,11.90,14.42,86.76,0.00,2.13,"93,508.36",387.87,18.15
2009,241,7,756.65,184.32,12.13,14.51,85.81,0.00,2.10,"93,531.18",387.87,18.23
2009,241,8,"1,312.22",312.87,12.64,14.77,85.18,0.00,1.67,"93,542.36",387.87,18.29
2009,241,9,"1,818.38",428.93,13.51,15.20,82.54,0.00,1.70,"93,557.05",387.87,18.06
2009,241,10,"2,245.89",530.91,14.52,15.72,76.68,0.00,1.81,"93,557.32",387.87,18.44
2009,241,11,"2,257.59",543.82,15.25,16.23,72.67,0.00,2.07,"93,543.45",387.87,18.46
2009,241,12,"2,621.36",591.90,16.00,16.73,68.92,0.00,2.35,"93,519.32",387.87,18.38
2009,241,13,"2,411.61",554.28,16.34,17.11,67.58,0.00,2.04,"93,501.55",387.87,18.28
2009,241,14,"1,946.26",444.48,16.59,17.19,67.40,0.00,2.24,"93,478.50",387.87,18.25
2009,241,15,"1,621.65",368.01,16.79,17.17,66.43,0.00,2.12,"93,459.41",387.87,18.27
2009,241,16,"1,140.36",244.54,16.66,17.03,67.83,0.00,1.95,"93,451.50",387.87,18.36
2009,241,17,497.66,111.52,16.22,16.71,68.29,0.00,1.83,"93,452.45",387.87,18.25
2009,241,18,130.76,29.85,15.53,16.34,70.51,0.00,2.15,"93,470.91",387.87,18.26
2009,241,19,11.62,0.93,14.73,15.94,72.67,0.00,2.30,"93,491.50",387.87,18.17
2009,241,20,8.47,0.23,14.34,15.68,73.76,0.00,2.31,"93,518.73",387.87,18.16
2009,241,21,8.38,0.29,13.86,15.41,74.97,0.00,2.54,"93,525.82",387.87,18.17
2009,241,22,8.45,0.28,13.54,15.21,76.61,0.00,2.69,"93,534.23",387.87,18.18
2009,241,23,8.45,0.26,13.01,15.00,79.13,0.00,3.43,"93,525.41",387.87,18.18
2009,242,0,8.40,0.26,12.73,14.79,79.82,0.00,3.70,"93,507.27",387.87,18.28
2009,242,1,8.43,0.28,12.37,14.63,82.22,0.00,3.48,"93,493.82",387.87,18.31
2009,242,2,8.42,0.28,12.04,14.41,84.46,0.00,3.48,"93,479.50",387.87,18.26
2009,242,3,8.40,0.34,11.80,14.22,86.26,0.00,3.65,"93,469.27",387.87,18.22
2009,242,4,8.44,0.31,11.62,14.07,86.30,0.00,2.94,"93,454.41",387.87,18.24
2009,242,5,23.69,2.55,11.29,13.86,86.95,0.00,3.13,"93,459.36",387.87,18.32
2009,242,6,266.90,66.09,11.37,13.71,86.46,0.00,3.00,"93,477.45",387.87,18.30
2009,242,7,798.67,192.53,11.71,13.82,86.50,0.00,2.44,"93,507.18",387.87,18.27
2009,242,8,"1,126.65",271.11,12.13,14.18,86.81,0.00,2.04,"93,535.05",387.87,18.25
2009,242,9,"1,600.97",379.81,12.96,14.64,83.50,0.00,2.07,"93,563.59",387.87,18.37
2009,242,10,"1,858.28",443.88,13.82,15.16,79.67,0.00,2.16,"93,575.73",387.87,18.34
2009,242,11,"2,089.87",502.24,14.51,15.67,75.87,0.00,2.20,"93,566.45",387.87,18.28
2009,242,12,"2,413.70",550.77,15.31,16.21,71.45,0.00,2.24,"93,558.73",387.87,18.30
2009,242,13,"2,359.27",527.25,15.75,16.59,69.18,0.00,2.63,"93,552.00",387.87,18.34
2009,242,14,"2,141.90",478.78,16.10,16.74,68.08,0.00,2.39,"93,534.86",387.87,18.48
2009,242,15,"1,750.88",392.33,16.46,16.74,66.38,0.00,2.46,"93,528.59",387.87,18.48
2009,242,16,"1,274.28",267.51,16.46,16.61,65.87,0.00,2.28,"93,533.68",387.87,18.54
2009,242,17,721.45,155.50,16.35,16.34,66.08,0.00,2.04,"93,543.45",387.87,18.53
2009,242,18,187.31,39.80,15.60,15.97,67.24,0.00,2.33,"93,556.18",387.87,18.52
2009,242,19,12.69,0.92,14.85,15.69,69.55,0.00,2.64,"93,589.18",387.87,18.53
2009,242,20,8.43,0.29,14.56,15.53,70.35,0.00,2.88,"93,620.41",387.87,18.50
2009,242,21,8.45,0.34,14.09,15.41,72.98,0.00,2.90,"93,626.18",387.87,18.50
2009,242,22,8.51,0.33,13.71,15.22,73.06,0.00,2.84,"93,628.82",387.87,18.49
2009,242,23,8.41,0.35,13.48,15.00,72.14,0.00,3.04,"93,619.50",387.87,18.46
2009,243,0,8.43,0.36,13.14,14.84,73.16,0.00,2.56,"93,612.00",387.87,18.46
2009,243,1,8.43,0.37,12.71,14.71,75.10,0.00,1.80,"93,601.45",387.87,18.45
2009,243,2,8.37,0.37,12.38,14.58,76.93,0.00,1.70,"93,590.45",387.87,18.45
2009,243,3,8.46,0.37,12.12,14.44,78.48,0.00,2.20,"93,574.73",387.87,18.44
2009,243,4,8.44,0.30,11.95,14.31,80.01,0.00,2.31,"93,560.68",387.87,18.43
2009,243,5,23.82,2.39,11.54,14.15,80.97,0.00,1.77,"93,561.95",387.87,18.43
2009,243,6,278.72,69.29,11.83,14.06,78.96,0.00,1.60,"93,581.32",387.87,18.41
2009,243,7,896.91,215.35,12.13,14.23,80.13,0.00,1.51,"93,599.05",387.87,18.34
2009,243,8,"1,584.99",369.54,12.47,14.60,82.50,0.00,1.43,"93,616.32",387.87,18.33
2009,243,9,"2,086.26",482.67,13.05,15.02,81.38,0.00,1.49,"93,631.59",387.87,18.27
2009,243,10,"2,387.46",559.45,14.05,15.36,76.02,0.00,1.79,"93,636.50",387.87,18.27
2009,243,11,"2,564.31",605.31,15.12,15.87,70.50,0.00,1.86,"93,622.18",387.87,18.24
2009,243,12,"2,544.87",579.02,15.87,16.43,66.74,0.00,1.96,"93,602.50",387.87,18.16
2009,243,13,"2,436.50",550.07,16.35,16.92,63.44,0.00,2.07,"93,591.18",387.87,18.02
2009,243,14,"2,141.15",477.23,16.75,17.03,61.90,0.00,1.87,"93,566.23",387.87,18.18
2009,243,15,"1,633.69",365.48,16.97,17.16,60.61,0.00,1.94,"93,552.09",387.87,18.17
2009,243,16,"1,132.21",243.19,17.03,17.00,61.64,0.00,1.86,"93,541.36",387.87,18.02
2009,243,17,588.58,129.84,16.64,16.75,64.03,0.00,1.60,"93,533.55",387.87,18.07
2009,243,18,137.73,29.80,16.12,16.46,64.45,0.00,1.47,"93,531.36",387.87,18.17
2009,243,19,11.02,0.85,15.56,16.21,66.24,0.00,1.77,"93,550.68",387.87,18.15
2009,243,20,8.45,0.27,15.20,16.08,68.34,0.00,1.42,"93,578.00",387.87,18.14
2009,243,21,8.46,0.28,14.83,15.95,69.69,0.00,1.96,"93,581.27",387.87,18.14
2009,243,22,8.48,0.27,14.34,15.81,72.45,0.00,2.66,"93,580.73",387.87,18.14
2009,243,23,8.47,0.28,13.84,15.67,73.90,0.00,2.83,"93,572.86",387.87,18.14
2009,244,0,8.48,0.27,13.52,15.26,74.59,0.00,2.76,"93,569.64",387.87,18.40
2009,244,1,8.46,0.27,12.93,14.91,77.85,0.00,2.89,"93,555.91",387.87,18.43
2009,244,2,8.41,0.28,12.71,14.78,77.84,0.00,2.63,"93,548.50",387.87,18.41
2009,244,3,8.42,0.41,12.28,14.60,80.48,0.00,2.79,"93,536.77",387.87,18.41
2009,244,4,8.43,0.28,11.93,14.42,82.87,0.00,3.23,"93,524.68",387.87,18.37
2009,244,5,19.83,1.95,11.67,14.42,84.91,0.00,3.04,"93,528.36",387.87,18.36
2009,244,6,212.98,54.21,11.75,14.27,85.09,0.00,2.87,"93,550.82",387.87,18.31
2009,244,7,695.34,172.49,12.01,14.58,84.92,0.00,2.32,"93,574.05",387.87,18.38
2009,244,8,"1,198.98",291.99,12.37,14.82,86.50,0.00,2.40,"93,601.73",387.87,18.37
2009,244,9,"1,897.02",450.88,13.37,15.31,84.41,0.00,2.11,"93,631.68",387.87,18.40
2009,244,10,"2,210.89",536.15,14.67,15.59,76.81,0.00,1.99,"93,635.05",387.87,18.20
2009,244,11,"2,371.44",581.26,15.70,16.42,71.69,0.00,2.14,"93,616.09",387.87,18.24
2009,244,12,"2,474.73",580.47,16.44,16.94,68.95,0.00,2.13,"93,605.41",387.87,18.29
2009,244,13,"2,518.76",584.49,17.18,17.46,66.12,0.00,2.01,"93,591.77",387.87,18.23
2009,244,14,"2,053.10",479.14,17.28,17.54,66.73,0.00,2.10,"93,574.95",387.87,18.39
2009,244,15,"1,694.93",395.20,17.60,17.54,64.45,0.00,2.35,"93,558.00",387.87,18.31
2009,244,16,"1,126.89",246.33,17.55,17.46,63.94,0.00,2.34,"93,554.86",387.87,18.37
2009,244,17,584.52,135.21,16.92,17.18,66.89,0.00,2.11,"93,567.73",387.87,18.22
2009,244,18,114.22,26.51,16.12,16.80,68.58,0.00,2.26,"93,578.45",387.87,18.18
2009,244,19,10.25,0.73,15.37,16.47,71.36,0.00,2.61,"93,614.64",387.87,18.17
2009,244,20,8.45,0.29,14.51,16.13,74.95,0.00,2.59,"93,646.82",387.87,18.23
2009,244,21,8.43,0.30,14.08,15.76,76.16,0.00,2.82,"93,653.77",387.87,18.26
2009,244,22,8.45,0.30,13.70,15.55,78.29,0.00,3.25,"93,660.00",387.87,18.22
2009,244,23,8.38,0.29,13.41,15.39,79.48,0.00,2.79,"93,652.23",387.87,18.19
2009,245,0,8.42,0.31,13.14,15.27,80.21,0.00,2.47,"93,635.00",387.87,18.17
2009,245,1,8.38,0.33,12.92,15.14,80.35,0.00,2.42,"93,625.64",387.87,18.16
2009,245,2,8.44,0.37,12.75,14.99,79.97,0.00,2.32,"93,609.95",387.87,18.10
2009,245,3,8.39,0.41,12.68,14.90,79.05,0.00,1.73,"93,597.77",387.87,18.12
2009,245,4,8.38,0.38,12.51,14.79,80.37,0.00,2.28,"93,586.82",387.87,18.14
2009,245,5,17.83,1.89,12.24,14.66,82.27,0.00,2.01,"93,586.68",387.87,18.00
2009,245,6,199.87,54.46,12.36,14.66,81.88,0.00,1.77,"93,598.18",387.87,18.02
2009,245,7,640.87,162.63,12.74,14.77,81.75,0.00,1.51,"93,610.64",387.87,18.39
2009,245,8,"1,201.82",296.34,13.31,15.13,84.08,0.00,1.19,"93,631.09",387.87,18.17
2009,245,9,"1,965.64",464.61,14.40,15.69,79.70,0.00,1.33,"93,649.95",387.87,17.93
2009,245,10,"2,091.73",511.10,15.44,16.11,76.00,0.00,1.33,"93,659.00",387.87,18.14
2009,245,11,"2,664.25",656.02,16.62,16.70,71.21,0.00,1.62,"93,642.27",387.87,18.01
2009,245,12,"2,913.75",675.92,17.67,17.42,66.14,0.00,1.69,"93,625.91",387.87,17.93
2009,245,13,"2,762.15",636.72,18.32,17.81,63.76,0.00,1.88,"93,608.55",387.87,17.81
2009,245,14,"2,355.54",543.95,18.76,17.97,61.63,0.00,2.02,"93,586.18",387.87,17.58
2009,245,15,"1,913.20",441.80,18.96,17.91,58.95,0.00,2.13,"93,561.59",387.87,17.80
2009,245,16,"1,199.28",264.79,18.76,17.78,59.53,0.00,1.99,"93,554.41",387.87,17.94
2009,245,17,592.77,135.40,18.14,17.41,62.26,0.00,2.00,"93,550.05",387.87,17.61
2009,245,18,143.66,32.78,17.27,17.10,66.11,0.00,2.24,"93,554.73",387.87,17.71
2009,245,19,10.12,0.76,16.71,16.81,67.99,0.00,2.27,"93,578.18",387.87,17.64
2009,245,20,8.48,0.17,16.37,16.69,69.59,0.00,2.06,"93,606.00",387.87,17.68
2009,245,21,8.46,0.17,15.96,16.59,71.76,0.00,2.15,"93,611.23",387.87,17.69
2009,245,22,8.45,0.17,15.55,16.44,73.12,0.00,2.52,"93,607.36",387.87,17.71
2009,245,23,8.52,0.18,15.08,16.25,74.99,0.00,2.53,"93,594.27",387.87,17.66
2009,246,0,8.42,0.17,14.85,16.10,75.92,0.00,2.48,"93,573.23",387.87,17.66
2009,246,1,8.42,0.17,14.44,15.96,78.43,0.00,2.63,"93,551.73",387.87,17.67
2009,246,2,8.42,0.21,14.11,15.81,80.16,0.00,3.03,"93,545.36",387.87,17.73
2009,246,3,8.43,0.23,13.83,15.68,81.67,0.00,3.03,"93,529.59",387.87,17.83
2009,246,4,8.43,0.24,13.59,15.55,82.81,0.00,2.76,"93,517.55",387.87,17.93
2009,246,5,19.02,2.06,13.40,15.42,84.00,0.00,2.65,"93,514.23",387.87,17.87
2009,246,6,224.94,55.10,13.49,15.36,84.40,0.00,2.67,"93,521.50",387.87,17.94
2009,246,7,707.91,177.07,13.70,15.50,85.37,0.00,2.38,"93,531.36",387.87,18.05
2009,246,8,"1,281.02",308.09,14.33,15.84,85.38,0.00,2.32,"93,536.91",387.87,17.65
2009,246,9,"1,684.11",401.40,15.40,16.39,81.26,0.00,2.43,"93,554.41",387.87,17.79
2009,246,10,"1,807.58",438.93,16.30,16.64,77.92,0.00,2.37,"93,565.41",387.87,17.72
2009,246,11,"2,047.58",500.64,17.09,17.23,74.04,0.00,2.38,"93,554.36",387.87,17.43
2009,246,12,"2,316.41",537.01,17.75,17.72,69.91,0.00,2.53,"93,537.45",387.87,17.72
2009,246,13,"2,201.80",511.55,18.44,18.07,67.06,0.00,2.33,"93,518.50",387.87,17.82
2009,246,14,"1,942.56",442.19,18.91,18.20,65.46,0.00,2.19,"93,494.59",387.87,18.07
2009,246,15,"1,655.54",375.33,19.11,18.20,65.15,0.00,2.42,"93,469.55",387.87,17.91
2009,246,16,925.73,199.83,18.85,18.05,66.27,0.00,2.39,"93,465.45",387.87,17.83
2009,246,17,408.66,93.03,17.72,17.66,71.22,0.00,2.51,"93,474.82",387.87,17.84
2009,246,18,83.20,18.04,17.00,17.31,73.81,0.00,3.01,"93,490.73",387.87,17.95
2009,246,19,9.11,0.55,16.57,17.08,74.95,0.00,2.97,"93,525.32",387.87,17.96
2009,246,20,8.37,0.31,15.94,16.86,78.92,0.00,3.33,"93,569.23",387.87,18.14
2009,246,21,8.37,0.35,15.49,16.64,81.43,0.00,3.05,"93,585.64",387.87,18.16
2009,246,22,8.44,0.32,14.89,16.45,84.27,0.00,3.34,"93,590.91",387.87,18.11
2009,246,23,8.40,0.31,14.62,16.29,85.41,0.00,3.70,"93,585.68",387.87,18.11
2009,247,0,8.41,0.24,14.26,16.14,87.08,0.00,3.80,"93,573.36",387.87,18.13
2009,247,1,8.39,0.26,13.76,15.93,89.42,0.00,3.55,"93,547.95",387.87,18.18
2009,247,2,8.45,0.38,13.56,15.75,89.71,0.00,3.08,"93,534.00",387.87,18.23
2009,247,3,8.37,0.34,13.21,15.55,91.43,0.00,2.94,"93,524.91",387.87,18.23
2009,247,4,8.40,0.43,12.99,15.40,93.02,0.00,2.28,"93,521.82",387.87,18.23
2009,247,5,15.32,1.73,13.01,15.32,93.75,0.00,2.39,"93,528.00",387.87,18.24
2009,247,6,142.49,35.85,13.10,15.31,93.49,0.00,1.88,"93,551.18",387.87,18.16
2009,247,7,497.20,128.82,13.25,15.35,93.32,0.00,1.85,"93,567.27",387.87,18.20
2009,247,8,936.26,233.76,13.81,15.57,91.45,0.00,1.61,"93,576.68",387.87,18.21
2009,247,9,"1,273.45",313.52,14.54,16.02,88.68,0.00,1.30,"93,600.68",387.87,18.21
2009,247,10,"1,436.35",364.06,15.24,16.32,84.85,0.00,1.68,"93,604.95",387.87,18.18
2009,247,11,"1,626.72",411.66,15.81,16.70,82.10,0.00,1.68,"93,589.64",387.87,18.16
2009,247,12,"1,716.88",416.91,16.34,17.13,79.44,0.00,2.13,"93,576.00",387.87,18.14
2009,247,13,"2,127.15",506.37,16.99,17.55,76.02,0.00,2.31,"93,562.18",387.87,18.15
2009,247,14,"1,888.18",449.78,17.54,17.72,73.73,0.00,2.08,"93,547.82",387.87,18.13
2009,247,15,"1,491.50",353.39,17.72,17.73,73.35,0.00,2.23,"93,549.86",387.87,18.11
2009,247,16,"1,068.39",236.42,17.41,17.55,74.10,0.00,2.39,"93,558.36",387.87,18.12
2009,247,17,463.81,108.12,16.57,17.10,75.73,0.00,2.45,"93,565.23",387.87,18.20
2009,247,18,112.15,25.04,15.88,16.67,76.19,0.00,2.67,"93,581.91",387.87,18.44
2009,247,19,9.33,0.35,15.32,16.40,78.46,0.00,2.58,"93,620.86",387.87,18.53
2009,247,20,8.38,0.31,14.92,16.25,79.47,0.00,3.10,"93,649.64",387.87,18.50
2009,247,21,8.38,0.32,14.48,16.04,80.60,0.00,2.91,"93,662.73",387.87,18.47
2009,247,22,8.35,0.27,14.16,15.84,80.91,0.00,3.35,"93,670.14",387.87,18.46
2009,247,23,8.42,0.30,13.82,15.67,82.33,0.00,3.12,"93,670.77",387.87,18.51
2009,248,0,8.36,0.31,13.42,15.48,83.67,0.00,2.76,"93,651.91",387.87,18.56
2009,248,1,8.36,0.35,13.15,15.32,84.97,0.00,2.95,"93,641.91",387.87,18.60
2009,248,2,8.39,0.27,12.83,15.17,85.93,0.00,2.87,"93,629.77",387.87,18.62
2009,248,3,8.35,0.23,12.70,15.02,85.65,0.00,2.90,"93,616.64",387.87,18.62
2009,248,4,8.41,0.26,12.47,14.86,86.62,0.00,2.48,"93,608.27",387.87,18.63
2009,248,5,16.06,1.46,12.36,14.72,86.51,0.00,2.22,"93,610.27",387.87,18.64
2009,248,6,203.50,52.07,12.33,14.61,86.81,0.00,2.06,"93,625.05",387.87,18.72
2009,248,7,665.86,166.52,12.54,14.63,86.50,0.00,1.97,"93,645.00",387.87,18.69
2009,248,8,"1,198.94",290.94,13.08,14.89,86.31,0.00,1.66,"93,671.14",387.87,18.68
2009,248,9,"1,596.59",387.73,13.88,15.41,83.96,0.00,1.68,"93,690.77",387.87,18.69
2009,248,10,"1,945.06",483.85,14.84,15.66,79.39,0.00,1.58,"93,688.18",387.87,18.60
2009,248,11,"2,579.08",635.99,16.18,16.31,72.16,0.00,1.70,"93,671.59",387.87,18.54
2009,248,12,"3,017.32",698.28,17.53,17.16,65.96,0.00,1.81,"93,656.00",387.87,18.52
2009,248,13,"2,776.08",646.25,18.29,17.60,61.53,0.00,1.76,"93,637.73",387.87,18.40
2009,248,14,"2,334.16",542.14,18.84,17.74,59.45,0.00,1.77,"93,605.86",387.87,18.44
2009,248,15,"1,978.91",456.33,19.16,17.73,57.48,0.00,1.70,"93,586.55",387.87,18.39
2009,248,16,"1,424.03",306.41,19.32,17.67,56.25,0.00,1.68,"93,572.55",387.87,18.35
2009,248,17,586.65,134.49,18.70,17.40,57.93,0.00,1.48,"93,564.55",387.87,18.29
2009,248,18,137.52,30.15,17.88,16.95,59.51,0.00,1.80,"93,561.91",387.87,18.26
2009,248,19,9.26,0.17,17.06,16.63,61.81,0.00,2.30,"93,584.09",387.87,18.24
2009,248,20,8.43,0.17,16.36,16.39,65.26,0.00,2.96,"93,604.95",387.87,18.22
2009,248,21,8.40,0.17,15.78,16.17,67.77,0.00,3.19,"93,610.64",387.87,18.12
2009,248,22,8.41,0.17,14.99,15.95,73.04,0.00,3.06,"93,615.14",387.87,18.11
2009,248,23,8.36,0.17,14.52,15.74,74.04,0.00,3.24,"93,616.77",387.87,18.09
2009,249,0,8.42,0.17,13.88,15.49,76.21,0.00,3.34,"93,616.95",387.87,18.10
2009,249,1,8.39,0.17,13.49,15.27,77.28,0.00,3.03,"93,605.86",387.87,18.08
2009,249,2,8.40,0.16,13.26,15.11,78.28,0.00,2.25,"93,593.09",387.87,18.07
2009,249,3,8.41,0.22,12.98,14.95,80.09,0.00,1.56,"93,578.00",387.87,18.06
2009,249,4,8.41,0.21,12.79,14.81,80.44,0.00,0.90,"93,559.86",387.87,18.05
2009,249,5,20.53,2.50,12.85,14.63,81.03,0.00,1.33,"93,554.27",387.87,18.04
2009,249,6,271.95,69.68,12.91,14.55,79.76,0.00,0.83,"93,566.86",387.87,18.10
2009,249,7,884.94,213.18,13.15,14.70,81.64,0.00,0.81,"93,584.64",387.87,18.08
2009,249,8,"1,447.79",346.99,13.44,15.06,81.36,0.00,1.04,"93,600.36",387.87,18.12
2009,249,9,"2,010.30",474.43,14.13,15.67,78.55,0.00,1.64,"93,616.86",387.87,18.04
2009,249,10,"2,429.33",587.20,15.16,15.98,74.19,0.00,2.09,"93,611.09",387.87,17.97
